news,code
"청하의 'Stay Tonight'의 인기가 식지 않고 있습니다. 뮤직비디오가 공개된지 한달도 되지 않은 시점인 5일, 새롭게 등록된 안무 영상의 조회수가 50만을 넘으며 인기동영상 20위에 이름을 올렸기 때문입니다.유튜브 개인 채널과 공식채널에 등록된 청하의 뮤직비디오는 각각 600만 이상의 조회수를 달성했습니다. 우선 청하의 개인 채널에는 900만 이상, 이어 소속사 채널인 '스톤 뮤직'에서는 650만 조회수를 넘어섰습니다. 이는 유튜브를 통해 공개된 지 열흘 만에 거둔 성과입니다. 음원 역시 멜론 주간차트 10위에 오르며 솔로 여가수로는 가장 높게 자리 잡고 있습니다.이번에 공개된 안무 영상은 뮤직비디오와는 달리 춤의 매력을 집중적으로 담아내고 있습니다. 독무와 군무가 번갈아 나오고 춤과는 상관 없던 장면도 담아내던 뮤직비디오와는 달리 안무 영상은 전체 동선을 온전히 잡아냅니다.색채의 대비도 인상적인데요. 청하는 흰색의 크롭탑과 트레이닝복을 입어 검은 옷을 입은 남녀 백댄서와 대비를 보이고 있는데요, 검은 옷을 입은 댄서들의 풍성한 군무 속에서 흰색 옷을 입은 청하의 '베일 듯한 춤선'을 확인 가능합니다.흑백의 대비 속에 청하의 매력이 물씬 묻어나는 안무는 영상에서 바로 확인할 수 있습니다.오경택 기자 (ogt8211@dailygame.co.kr)",IT/과학
"한글과컴퓨터(이하 한컴)그룹이 2세 경영을 본격화하고 있다. 개인용컴퓨터(PC) 대중화 초기 시점인 1990년대 초에 소프트웨어 회사로 설립된 ‘1세대 벤처기업’에서 경영권 승계 작업이 이뤄지기는 한컴이 처음이다.한컴그룹은 6일 김연수(37) 전략기획실장(상무)을 그룹운영실장(부사장)으로 승진 발령했다. 상무에서 전무를 거치지 않고 바로 부사장으로 승진시켰다. 김 부사장은 김상철(67) 한컴그룹 회장의 장녀로, 그룹 지배구조의 정점에 위치한 한컴위드 지분을 9.07% 갖고 있다. 김 회장(15.77%)에 이어 2대 주주이다. 한컴위드는 한컴의 최대주주로 21.62%의 지분을 갖고 있다. 김 회장과 부인도 한컴 지분을 각각 1.49%와 5.89%를 보유하고 있다.김 부사장은 김 회장 자녀 중 유일하게 회사 경영에 참여하고 있다. 그는 미국 보스턴대와 보스턴칼리지 대학원(금융학 석사)·뱁슨칼리지 대학원(경영학 석사)을 나왔고, 2006년 소프트포럼(현재는 한컴위드)의 반도체 제조 계열사 위지트로 입사해 해외사업과 투자기획 등의 일을 해왔다. 2010년 소프트포럼이 한컴을 인수한 뒤에는 임베디드 소프트웨어 회사 한컴엠디에스(MDS), 국내 1위 모바일 포렌식 회사 한컴위드, 유럽 피디에프(PDF) 솔루션 업체 아이텍스트 등의 인수 작업을 이끌었다. 한컴은 “김 부사장이 그룹의 성장 및 사업 포트폴리오 다변화를 이끌었다. 앞으로 김 부사장을 중심으로 그룹 컨트롤타워 역량이 강화되고, 투자를 통한 신성장동력 발굴과 그룹사 간 시너지 확대 작업이 이뤄질 것”이라고 설명했다. 한글과컴퓨터는 한글 문서편집기 ‘아래아 한글’ 개발업체로 1990년 설립됐다. 초대 대표이사는 이찬진 전 포티스 대표이고, 김택진 엔씨소프트 대표와 박흥호 나모인터렉티브 창업자 등이 함께 했다. 하지만 1990년대 말 경영이 어려워지면서 삼보와 프라임산업 등 여러 곳을 거쳐 소프트포럼에 최종 인수됐다.김재섭 선임기자 jskim@hani.co.kr[ⓒ한겨레신문 : 무단전재 및 재배포 금지]",IT/과학
"신종 코로나바이러스 감염증(COVID-19·코로나19)의 특성을 파악하고 전파를 예측하기 위해 모바일로 대규모 건강 정보를 모으는 연구들이 진행되고 있다. 이중 280만 명이 가입한 한 애플리케이션(앱)이 수집한 환자 정보를 분석했더니 코로나19를 의심할 환자 증상을 파악할뿐 아니라 유행이 일어날 지역을 예측하는 데도 성공했다. 영국 정부에서도 이 분석을 활용해 코로나19 방역에 활용한 것으로 알려졌다.앤드류 챈 미국 하버드대 보건대학원 면역학 및 감염병학부 교수 연구팀은 코로나19 관련 증상 정보를 대규모로 수집하는 스마트폰 애플리케이션 '코로나19 증상 트래커(추적)'를 개발하고 여기서 모은 데이터를 분석한 결과를 이달 5일 국제학술지 ‘사이언스’에 발표했다.연구팀은 영국 킹스칼리지런던대와 미국 디지털 헬스케어 회사인 ‘조 글로벌’ 등과 코로나19 유행병 역학(COPE) 컨소시엄을 결성하고 코로나19 유행 조사를 위한 앱을 개발했다. 사용자는 앱을 처음 쓸 때 사는 지역과 나이, 건강 위험 요소 등을 입력한다. 이후 매일 증상과 코로나19 진단 여부 등을 묻는다. 이 앱은 이달 2일까지 280만 명이 가입한 것으로 확인됐다.연구팀은 앱 서비스를 시작한 3월 24일부터 29일까지 5일간 영국 내에서 앱을 내려받은 160만 명 이상의 증세와 지역별 전파 양상 등을 분석했다. 증상을 분석한 결과 여러 증상을 동시에 보일수록 코로나19 양성 판정을 받을 확률이 높았다. 증상을 보고한 환자 26만 5851명 중 코로나19 검사를 받은 1176명을 분석한 결과 기침이나 피로, 설사 증세를 단독으로 보인 환자는 주로 음성 판정을 받는 것으로 나타났다. 3개 이상의 증상을 보고한 환자가 양성 판정을 받을 확률이 높았다.후각 상실이 코로나19를 예측할 수 있는 주요 증상 중 하나라는 분석도 제기됐다. 후각 상실 증상만을 보고한 환자 27명 중 12명이 양성 판정을 받은 것이다. 연구팀은 후각 상실 증상과 다른 증상이 함께 나타난 환자들도 양성 판정률이 높은 만큼 후각 상실이 코로나19의 주 증상 중 하나일 수 있다는 가설을 뒷받침하는 결과라 풀이했다.연구팀은 여기에 200만 명 이상의 증상 데이터를 토대로 예측 모델을 개발하고 영국 웨일즈 지역에 모델을 예측해 앱의 정보가 감염병 예측에도 쓰일 수 있음을 보였다. 지역 보건당국에 따르면 웨일즈 지역은 지난달 2일부터 5일까지 일일 신규 환자 수가 200명 선까지 연일 감소했다. 하지만 환자가 감소중이던 3일 남부 웨일즈 지역에서는 앱 이용자 중 5%가 넘는 사람이 증상을 호소하는 등 유행 징후가 포착됐다. 그러자 4월 6일부터 9일까지는 일일 신규 환자 수가 연일 400명에 육박하는 등 유행이 가팔라졌다.예측 모델은 다음 유행도 확인하는 데 성공했다. 환자의 수는 11일엔 250명대로 다시 줄어들었다. 하지만 남부 웨일즈 지역엔 여전히 증상을 호소하는 이들의 수가 4% 정도로 많았다. 그 결과 16일과 17일 다시 350명이 넘는 신규 환자 수가 발생했다. 앞선 유행처럼 증상을 보이는 앱 이용자가 다수 확인된 후 약 5일만에 환자들이 다시 늘어나는 일이 반복된 것이다.영국 정부에서도 앱이 예측한 정보를 예보에 활용한 것으로 알려졌다. 챈 교수는 “앱을 활용해 전수검사 없이도 코로나19 감염률을 추정하는 모델을 개발했다”며 “영국 정부도 모델의 추정에 따라 환자가 급증할 것으로 예상하는 지역에 대해 현지 보건당국에 미리 경고를 하는 용도로 활용했다”고 말했다.챈 교수는 “앱을 통해 코로나19가 새로 유행하는 지역과 코로나19로 인한 새로운 증상을 확인할 수 있었다”며 “지역에 격리 지침을 알리고 추가로 인공호흡기가 필요한 지역을 식별하며 병원 수용 능력과 실시간 데이터를 제공하여 코로나19 유행에 대비하게 해 준다”고 말했다.[조승한 기자 shinjsh@donga.com]ⓒ 동아사이언스 콘텐츠 무단 전재 및 재배포 금지",IT/과학
"[서울경제] 1조원대 규모의 신규 다목적 방사광 가속기 유치 경쟁이 전남 나주시와 충북 청주시의 2파전으로 압축됐다.과학기술정보통신부는 6일 새 방사광 가속기 구축사업 후보지를 이 같이 결정했다. 이에 따라 7일 나주, 청주 후보지에 대한 현장확인 절차가 이뤄지며 이를 토대로 오는 8일 오전 최종 평가결과가 발표될 예정이다. 이 같은 절차를 거쳐 최종 부지가 확정되면 예비타당성조사 등의 과정을 거친 뒤 늦어도 2022년 사업이 착수된다. 다만 새 방사광 사업의 경제적 타당성에 대해선 과학계에서도 중복투자 등의 논란이 일고 있어 이번에 부지가 최종선정된다고 해도 향후 예타 등의 절차를 넘을 수 있을지는 아직 확신하기 어렵다.앞서 이번 사업 유치를 위해 여러 지자체들이 물밑 경쟁을 벌였으며 강원 춘천, 경북 포항, 전남 나주, 충북 청주의 4파전으로 좁혀졌다가 이번에 다시 2파전으로 압축된 것이다. 이번에 추진되는 새 방사광가속기는 4세대로서 일종의 초정밀 현미경이라고 보면 된다. 일반적인 현미경으로는 보기 힘든 미세물질 및 세포의 움직임을 포착할 수 있다. 이를 이용하면 6조7,000억원의 생산유발효과를 낼 수 있다는 게 한국기초과학지원연구원의 분석이다. /민병권기자 newsroom@sedaily.com저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",IT/과학
"모두에게 보여주고 싶은 기사라면?beta 이 기사를 추천합니다 버튼을 눌러주세요.

집계 기간 동안 추천을 많이 받은 기사는 네이버 자동 기사배열 영역에 추천 요소로 활용됩니다. 레이어 닫기",IT/과학
"차세대 방사광가속기의 유치 경쟁이 전남 나주와 충북 청주의 2파전으로 좁혀졌다. 최종 선정지는 이틀 후인 8일 결정될 예정이다.과학기술정보통신부는 신규 다목적 방사광가속기 구축사업 부지의 현장확인 대상 후보지 2곳으로 나주시와 청주시를 결정했다고 6일 밝혔다.지난달 29일 경북 포항, 전남 나주, 충북 청주, 강원 춘천 등 지방자치단체 4곳이 유치계획서를 제출해 이날 사업 지원 계획 등을 담은 설명회를 진행했다. 과기정통부는 심사를 거쳐 나주와 청주를 1·2위로 선정했다. 평가 결과와 순위는 따로 밝히지 않았다.과기부가 설정한 방사광가속기 구축사업 부지 유치 공모계획 평가항목과 기준은 기본요건(25점), 입지 조건(50점), 지자체 지원(25점) 등으로 시설 접근성, 배후도시 등 입지에 가장 큰 비중을 둔 것으로 알려졌다.과기정통부는 이튿날인 7일 이 2곳의 현장심사에 나선다. 8일에는 15명의 전문가들로 구성된 선정평가위원회가 최종적으로 선정한 우선협상 지역이 발표된다.이날 선정된 나주는 유치 시 국토 균형 발전과 한전공대와의 시너지 효과를, 청주는 수도권과의 교통 접근성과 국책연구시설과의 시너지 효과를 장점으로 내세운 걸 높게 평가한 것으로 보인다.우선 나주시는 대형 첨단연구시설이 전무하기 때문에 국가 균형 발전을 위해 다른 곳이 아닌 이곳에 유치해야 한다고 주장해왔다. 호남에 국가연구시설이 전무하다는 점에서 국가균형발전론을 외친 정치권의 목소리도 어느 정도 영향을 미친 것으로 추정된다. 지난달 8일 이해찬 더불어민주당 대표는 총선 일주일을 앞두고 ""차세대 원형 방사광가속기를 전남 나주에 구축하겠다""고 약속했다가 비판받은 바 있다. 다른 선정 요인으로는 3월 개교 예정인 한전공대와 나주 한전 본사의 시너지 효과가 꼽힌다.청주시는 중부고속도로와 KTX 오송역, 청주국제공항 등을 통한 수도권과의 접근성을 전면에 내세웠다. 또 반도체·바이오·에너지·소재부품 등 방사광가속기를 직접 활용할 수 있는 기업들이 집적해 있고, 인근에 대덕연구단지를 포함한 국책연구시설과 한국과학기술원(KAIST) 등이 있어 산학연의 시너지 효과를 낼 수 있을 것이라고 기대돼왔다.그동안 전국 지자체들이 방사광가속기 유치전에 뛰어든 이유는 경제적 효과가 크기 때문이다. 한국기초과학지원연구원(KBSI)에 따르면 이 사업을 유치하면 해당 지역에 6조7000억원의 생산유발 효과를 기대할 수 있다고 분석했다. 지역 내 부가가치 유발효과는 2조4000억원, 고용창출 효과는 13만7000명에 달한다.또 방사광가속기를 활용하면 초미세 영역에서의 물질의 변화를 볼 수 있기 때문에 특히 반도체와 같은 초정밀 기술이나 바이오 분야 기업 입장에서 이점이 많다. 실제 미국, 일본 등지에는 디스플레이, 반도체, 철강제품 등의 생산 수율을 높이는데 방사광 가속기를 활용하기 위해 관련 기업들의 연구소가 들어서기도 한다. 중국 상하이의 경우 방사광 가속기 주변으로 연관 기업이나 각종 연구소를 밀집시켜 ‘사이언스파크’로 키우기도 했다.[김윤수 기자 kysme@chosunbiz.com]chosunbiz.com",IT/과학
"차세대 방사광가속기를 구축할 후보지가 전남 나주시와 충북 청주시(오창) 2곳으로 압축됐다.과학기술정보통신부는 6일 대전 인터시티호텔에서 산업지원 다목적 방사광가속기 구축 선정평가위원회를 열고 방사광가속기 구축사업의 후보지로 전남 나주시와 충북 청주시(오창)를 선정했다고 밝혔다. 이들 두 곳과 함께 지난달 8일 유치의향서를 제출한 강원 춘천시와 경북 포항시는 후보지에서 탈락했다.위원회는 이날 방사광 가속기 유치를 신청한 4개 지역의 설명을 들은 뒤, 부지 안전성과 연구기관 접근성 등 입지조건, 지방자치단체의 지원 등을 종합적으로 평가해 후보지를 2곳으로 압축했다. 다만, 위원회는 구체적인 평가 결과와 순위는 공개하지 않기로 했다.과기정통부는 7일 나주시와 청주시 현장 방문 실사를 진행한 뒤 8일 오전 최종적으로 사업 예정지를 발표할 계획이다. 부지 선정을 마치면 올해 안에 예비타당성 조사를 신청하고 늦어도 2022년 사업에 착수한다는 계획이다.방사광가속기는 전자가 자기장을 지날 때 나오는 빛을 이용하는 장치다. 신소재·바이오·생명과학·반도체·디스플레이·신약 등 소재부품 산업의 원천기술 개발에 필요한 시설로 꼽힌다. 차세대 방사광가속기를 유치하는 경우 해당 지역엔 6조7천억원의 생산 유발효과와 2조4천억원의 부가가치 유발효과, 13만7천여명의 고용 창출 효과가 있을 것으로 기대되고 있다.박기용 기자 xeno@hani.co.kr[ⓒ한겨레신문 : 무단전재 및 재배포 금지]",IT/과학
"넷플릭스, 유튜브 등 글로벌 CP(콘텐츠사업자)를 둘러싼 ‘무임승차’ 논란이 잇따르는 가운데, 국회가 관련 규제 법안을 논의하겠다고 나섰다. 네이버·카카오 등 국내 CP들은 KT·SK브로드밴드·LG유플러스와 같은 인터넷서비스제공업체(ISP)들에게 매년 수백억원의 ‘망 사용료’를 내고 있는 데 반해, 글로벌 CP들은 ‘공짜 망’을 쓰고 있어 국내 기업이 역차별을 받고 있다는 게 논란의 요지다. 그러나 국회의 이 같은 움직임에 글로벌 CP는 물론 네이버·카카오 등 국내 CP들까지 크게 반발하고 있다. 국내 CP들도 동일한 규제에 놓이게 돼, ISP에게 내야 할 망 사용료 부담이 더욱 커질 거라는 우려에서다.5월6일 국회 과학기술정보방송통신위원회(과방위) 법안 소위는 ‘망 품질 유지 의무법(전기통신사업법 일부개정안)’을 다룰 예정이다. △대형 CP에게 전기통신서비스 품질유지를 위한 각종 의무를 부과(유민봉 의원)하고 △일정 규모 이상 트래픽을 차지하는 주요 부가통신사업자에 대해 일정한 품질 유지를 위해 필요한 기술적 조치 의무를 부과(김경진 의원)하는 등의 내용이 담겼다. 간단히 말해, 트래픽을 초래하는 CP들은 ISP가 인터넷 망 품질을 유지하기 위해 필요한 비용(망 사용료)를 부담해야 한다는 것이다.여야 의원들은 글로벌 CP를 규제해야 한다는 데 공감대를 형성하고 있는 것으로 알려졌다. 넷플릭스가 지난달 SK브로드밴드(이하 SKB)를 상대로 제기한 ‘채무 부존재 확인의 소’가 도화선이 됐다.양측은 지난 1년간 망 사용료를 두고 갈등을 빚어왔다. SKB는 넷플릭스가 과도한 트래픽을 유발하고 있으므로 망 사용료를 내야 한다고 주장하는 반면, 넷플릭스는 트래픽 비용 절감을 위한 캐시 서버인 ‘오픈 커넥트(OCA)’를 무상제공하는 방식으로 트래픽의 95%를 절감할 수 있다며 맞섰다. 팽팽한 줄다리기 끝에 넷플릭스는 SKB를 제소했다. SKB가 요구한 망 사용료를 부담해야 할 의무가 없다는 것을 법원으로부터 확인받겠다는 취지다.방송통신위원회가 양사의 재정신청을 진행하던 상황에서 넷플릭스가 소송전으로 방향을 튼 탓에 ‘방통위 패싱’이라는 비판이 이어졌다. 또 넷플릭스가 미국 컴캐스트, 버라이즌, AT&T, 프랑스 오렌지 등 해외 ISP에는 망 사용료를 지급하고 있는데 한국에서만 망 사용료를 내지 않으려 한다는 지적도 잇따랐다. 이에 대해 넷플릭스 관계자는 “미국, 프랑스에서 망 사용료를 ISP에 지불하고 있다는 것은 사실이 아니다. 통신사와 일부 언론의 추론에 불과하다”라며 “개별 기업과 포괄적인 형태의 계약을 체결하고 있다”라고 항변했다.네이버・카카오 등 국내 CP들은 매년 수백억씩 통신사에 망 사용료를 내고 있다. 해외 CP의 무임승차로 국내 CP들이 역차별을 받는다는 주장의 근거다. 하지만 네이버·카카오가 속해 있는 사단법인 한국인터넷기업협회(이하 인기협) 등은 망 품질 책임을 CP에게 씌우는 자체가 부당하다며 반발하고 있다. 이미 국내 ISP가 부과하고 있는 망 사용료가 전세계적으로 높은 편인데, 법이 개정되면 CP 입장은 더 불리해진다는 것이다.지난 4일 인기협과 사단법인 벤처기업협회(이하 벤기협), 사단법인 코리아스타트업포럼(이하 코스포)은 공동성명을 통해 “CP에게 부당한 의무를 강제하는 정보통신망 이용촉진 및 정보보호 등에 관한 법률과 전기통신사업법의 개정논의를 중단할 것을 강력히 촉구한다”라고 밝혔다.이들은 법이 개정되면 해외 CP를 규제하겠다는 본래 의도와는 달리 오히려 국내 기업의 족쇄가 될 수 있다고 지적했다. 통신망 품질 유지는 통신사 본연의 임무인데, 이에 필요한 설비 투자를 일정 규모 이상의 CP에게 일률적으로 강제한다면 통신사만 유리한 위치를 점하게 된다는 비판이다. 아울러 부가통신사업자들이 계약상 불리한 상태에 놓이게 된다고도 주장했다.해외 CP의 국내 서버 설치를 강제화하거나 국제법 관점에서 국제적으로 보편성을 갖춘 내용에 한해 역외조항을 도입하는 등 해외 CP를 규제할 다른 방안을 제시하기도 했다.한편 이날 통과된 법안은 7일 과방위 전체회의에 상정될 전망이다. 이후 법제사법위원회를 거쳐 국회 본회의에서 처리될 것으로 예상된다.김인경 기자(shippo@bloter.net)",IT/과학
"과기정통부, 후보지 2곳 압축…7일 현장점검·8일 예정지 발표(서울=연합뉴스) 신선미 기자 = 전남 나주시와 충북 청주시가 신약·반도체 등 미래 첨단연구 핵심장비인 방사광가속기 구축사업의 최종 후보지로 결정됐다. 과학기술정보통신부는 이 중 한 곳을 사업 예정지로 선정해 오는 8일 발표한다.과학기술정보통신부는 6일 방사광가속기 유치를 희망한 강원 춘천시, 경북 포항시, 전남 나주시, 충북 청주시 등 4개 지방자치단체 중 나주시와 청주시를 후보지로 선정했다고 밝혔다.지난달 과기정통부에 유치의향서를 제출한 이들 4개 지자체는 이날 대전에서 방사광가속기 유치의 타당성을 설명하는 발표를 진행했다. 과기정통부는 이 가운데 나주와 청주가 가속기 설치에 적합하다고 판단했다.전남 나주는 지역 균형 발전을 위해 호남권에 가속기를 유치해야 한다고 제안했다. GIST(광주과학기술원)·전남대·전북대 등 호남지역 대학과 개교 예정인 한전공대와 연계, 연구 성과를 낼 수 있다고 내다봤다.충북 청주는 전국 어디서나 쉽게 올 수 있다는 입지와 뛰어난 교통망을 강조했다. 또 오송생명과학산업단지와 대덕연구단지 등 연구 인프라가 인근에 밀집돼 있다는 점도 내세웠다.방사광 가속기는 전자를 빛의 속도에 가깝게 가속해 밝은 빛(방사광)을 만들어내는 장비다. 아주 작은 나노세계에서 일어나는 현상을 관찰하려면 매우 밝고 파장이 짧은 빛이 필요한데 이런 '특별한' 빛을 만들어 내는 게 이 가속기다.가속기가 만든 빛으로는 일반 현미경으로 볼 수 없는 미세한 구조나 살아 있는 세포의 움직임까지 실시간으로 볼 수 있다. 이에 '초고성능 거대 현미경'으로도 불린다.이 장비는 생명과학과 신약, 디스플레이 등 소재·부품 산업의 원천기술을 개발하는 데 필요한 핵심시설로 꼽힌다. 신종플루 치료제 '타미플루'와 발기부전 치료제인 '비아그라' 등의 개발에도 방사광가속기가 활용된 것으로 알려졌다.현재 경북 포항에는 3세대, 4세대 방사광가속기가 설치돼 있지만 이 두 대로는 연구자들의 수요에 대응하는 데 한계가 있다.이에 과기정통부는 총 1조원을 투입해 새 방사광가속기를 구축하기로 했다. 과기정통부는 7일 후보지 2곳에 대한 현장점검을 진행하고, 8일 오전 사업 예정지를 확정해 발표할 예정이다.과기정통부는 부지 선정을 마치면 올해 안에 예비타당성 조사를 신청하고, 늦어도 2022년에는 사업에 착수할 계획이다.sun@yna.co.kr",IT/과학
"(서울=뉴스1) 강은성 기자 = 건립비용만 1조원 규모에 경제유발효과 6조7000억원, 고용 효과 13만여명이 기대되는 '차세대 다목적 방사광가속기' 후보 부지가 전라남도 나주와 충청북도 청주로 압축됐다.6일 과학기술정보통신부는 방사광가속기 부지선정심사위원회를 통해 Δ강원 춘천 Δ충북 청주 Δ경북 포항 Δ전남 나주 등 4개 후보 부지 자치단체의 '발표심사'를 진행한 결과, 2개 부지로 나주와 청주를 선정했다고 밝혔다.이날 '발표심사'에서는 4개 자치단체가 프리젠테이션을 통해 방사광가속기 유치 당위성과 지자체 지원 방안 등을 소개했다.그 결과 나주와 청주는 '산업 연구개발(R&D) 지원을 위한 입지조건' 등에서 우수한 성적을 받아 선정된 것으로 알려졌다. 심사위원회는 100점 만점의 심사 배점 중 50점을 입지조건에 배정할 만큼 산업 지원 후방효과를 중점 심사했다. 입지조건에는 지리적 입지조건을 포함해 산업적 입지조건 등이 다양하게 포함돼 있다.이날 선정된 2개 후보지에 대해서는 다음날인 7일 '현장 심사'가 진행된다. 심사위원들이 해당 후보부지 2곳을 직접 찾아가 현장 실사를 진행하고 자치단체가 발표한 내용과 종합해 최종 1순위 후보지를 낙점하는 식이다.과기정통부는 심사위원회의 최종 결과를 받아 오는 8일 방사광가속기 건립 최종 후보지를 공식 발표할 예정이다. 이후 과기정통부는 해당 부지를 기반으로 방사광가속기 예비타당성조사(예타)에 나서게 된다.과기정통부 고위 관계자는 ""제조업 등 국내 산업을 탄탄하게 세울 수 있는 원천 인프라 마련이라는 것이 방사광가속기 건립의 본래 방향""이라면서 ""일본의 수출규제 등으로 촉발된 기술자립이 정말 필요하다는 공감대에서 방사광가속기 건립을 추진하는 만큼 이 목적에 부합하는 부지를 선정하게 되기를 바란다""고 밝혔다.esther@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",IT/과학
"1조원 규모의 차세대 다목적 방사광가속기 구축사업 후보지가 전남 나주와 충북 청주 등 2곳으로 압축됐다.과학기술정보통신부는 6일 방사광가속기 유치 의향서를 제출한 강원 춘천, 경북 포항, 전남 나주, 충북 청주 등 4개 지자체를 대상으로 유치 타당성을 평가한 결과, 이 같이 결정했다고 밝혔다.방사광가속기는 양성자나 전자, 이온 등 전기를 띤 입자들을 빛의 속도로 가속시켜 입자들이 충돌하면서 생기는 다양한 반응이나 빛을 이용해 물질의 초미세 세계를 분석하는 장비다. 태양 빛 밝기의 100억배에 달하는 방사광은 일반 현미경으로 볼 수 없는 미세물질 분석에 최적화된 기초과학 분야의 대형 연구장비다.선정평가위원회는 7일 전남 나주, 충북 청주에 대한 현장 방문 실사를 진행하고, 8일 최종적으로 사업 예정지를 발표한다. 과기정통부는 부지 선정을 마치면 올해 안으로 예비타당성조사를 신청해 본격적으로 사업을 추진할 예정이다.정부는 다목적 방사광가속기사업을 통해 반도체, 소재, 바이오 등 다양한 분야에 걸쳐 기술개발 활동을 지원하고 해외 주요 선진국의 대형 가속기와 대등한 성능(4GeV, 기가전자볼트) 의 장치를 구축한다는 청사진을 통해 오는 2022년 사업에 착수할 계획이다.한편, 한국기초과학지원연구원에 따르면 다목적 방사광가속기 건설사업을 유치하는 지역에 6조7000억원의 생산 유발과 13만7000명의 고용창출 효과가 있을 것으로 분석했다.이준기기자 bongchu@dt.co.kr디지털타임스 채널 구독",IT/과학
"[Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]

통신요금 경쟁 저해요인으로 지목된 '요금인가제'를 폐지하는 법률과 국가 연구개발(R&D)사업 통합 규정을 담은 '국가연구개발(R&D) 혁신을 위한 특별법'이 20대 국회 마지막 법안심사 소위원회를 통과했다. 정부가 시급한 처리를 요청한 대부분 법률 개정(안)이 소위를 통과, 20대 국회 마지막 본회의에서 유종의 미를 거둘지 주목된다.국회 과방위는 6일 법안심사 소위를 열고 과기분야 21개(1소위), ICT·방송분야(2소위) 29개 법률 개정(안) 처리를 논의했다.◇요금인가제 폐지 등 ICT 핵심 법안 통과요금인가제를 폐지하고, 유보신고제를 도입하는 내용의 전기통신사업법 개정(안)이 통과됐다.모든 통신사는 과기정통부에 신고만으로 신규 요금제 출시가 가능해진다.단, SK텔레콤 등 시장지배적 사업자는 최초 신고 이후 정부가 15일간 심사해 시장경쟁저해 가능성 등 문제가 발견될 경우 반려가 가능한 유보신고제를 도입했다. 이동통신 3사 경쟁력이 대등해진 상황에서 1위 사업자도 요금전략 노출과 시장출시 지연 문제를 해소, 경쟁활성화에 일조할 것으로 기대된다. 과방위는 '시장지배적사업자(SK텔레콤)의 알뜰폰 도매의무를 3년간 연장하는 전기통신사업법 개정(안)도 통과시켰다.양자정보통신 활성화 내용을 담은 정보통신융합특별법 개정(안)도 재통과 시켰다.국가와 지방자치단체가 양자응용기술의 장점을 활용한 기술 개발과 이를 응용한 양자응용기술 산업을 지원할 수 있는 제도 기반을 마련하는 게 골자다. 정부·공공기관이 입찰시 양자기술 응용 장비를 선정할 수 있도록 근거를 마련했다.소프트웨어(SW) 업계 숙원 법률(안)인 소프트웨어산업법 전부개정(안)도 소위를 통과했다.SW 인력양성과 SW산업진흥기관 지정, 연구개발 지원과 공정한 SW 계약이 체결되도록 원칙을 명시했다. 액티브엑스 위주 공인인증서를 대체해 다양한 인증수단을 활용하도록 하는 '전자서명법 개정(안)도 과방위 문턱을 넘었다.드론 공격 위협에 대비, 공인된 정부 기관이 방해 전파를 발사해 격추하도록 근거를 마련하는 '전파법 개정(안)'도 통과됐다.◇과기 혁신 법률 다수 통과'국가연구개발 혁신을 위한 특별법' 역시 1소위에서 원안대로 가결됐다. 그동안 부처·기관이 서로 다른 R&D 법령·지침·매뉴얼 활용으로 발생한 연구자 불편이 상당 부분 해소될 수 있게 됐다.'과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 개정안'(출연연 통합감사법)도 가결됐다. 최종 통과되면 출연연 자체감사 기능이 과학기술연구회로 이관, 일원화된다.이외에도 연구개발특구 안에서 일시적으로 규제특례를 부여할 수 있는 근거를 담은 '연구개발특구의 육성에 관한 특별법 일부개정법률안', 한국원자력안전기술원 임직원의 정치 활동 참여를 금지시킨 '한국원자력안전기술원법 일부개정법률안' 등이 가결됐다.반면에 뇌연구자와 기술자 단체 숙원 법안인 '뇌연구 촉진법 일부개정법률안'과 '기술사법 개정안'은 상임위 문턱을 넘지 못했다. 현재 사후 기증을 받아 뇌은행에 보관하고 있는 뇌는 활용 근거가 없는 실정이다. 개정안 통과로 뇌연구 활로를 마련할 것으로 기대됐지만 무위로 돌아갔다.국회 관계자는 “정부와 산업·학계가 숙원사업으로 지목한 과기·ICT 핵심 법률 개정(안)이 통과를 위한 첫 관문을 넘었다”며 “여야 합의안인 만큼, 8일로 예정된 본회의가 성사돼 20대국회가 유종의미를 거뒀으면 좋겠다”고 말했다.박지성기자 jisung@etnews.com, 최호기자 snoop@etnews.com",IT/과학
